Citation,Tag,ExpMM,ExpYY,State,Make,Address,ViolCode,Description,ViolFine,ViolDate,Balance,PenaltyDate,OpenFine,OpenPenalty,ImportDate,Neighborhood,PoliceDistrict,CouncilDistrict,Location,2010 Census Neighborhoods,2010 Census Wards Precincts,Zip Codes
56537138,33646M5,01,21,MD,FORD,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 06:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56535777,1EA2087,10,21,MD,NISS,E Cold Spring Ln EB @ York Rd,030,Red Light Violation,75.00,07/22/2020 06:16:00 PM,75.00,,75.00,0.00,,,,,,,,
56537104,6DW5192,06,21,MD,HOND,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/22/2020 06:09:00 PM,75.00,,75.00,0.00,,,,,,,,
56537088,4DJ2189,06,21,MD,TOYT,W 41st St WB @ Falls Rd,030,Red Light Violation,75.00,07/22/2020 06:08:00 PM,75.00,,75.00,0.00,,,,,,,,
56535090,5EA9130,01,21,MD,MERC,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/22/2020 06:04:00 PM,75.00,,75.00,0.00,,,,,,,,
56537625,6AY6310,01,21,MD,HYUN,The Alameda NB @ Argonne,030,Red Light Violation,75.00,07/22/2020 05:41:00 PM,75.00,,75.00,0.00,,,,,,,,
56537583,7EG4339,07,22,MD,BMW,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 05:38:00 PM,75.00,,75.00,0.00,,,,,,,,
56537559,5BP0487,09,20,MD,TOYT,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 05:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56537526,1DN3752,10,20,MD,VOLK,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/22/2020 05:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56537906,6AB0005,07,22,MD,TOYT,Erdman Ave SB @ Federal St,030,Red Light Violation,75.00,07/22/2020 05:19:00 PM,75.00,,75.00,0.00,,,,,,,,
56537427,8EC5551,03,22,MD,AUDI,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 05:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56537930,56GG86,06,22,MA,TOYT,E North Ave WB @ N Howard St,030,Red Light Violation,75.00,07/22/2020 05:14:00 PM,75.00,,75.00,0.00,,,,,,,,
56537187,6EE7973,06,22,MD,ISU,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/22/2020 04:59:00 PM,75.00,,75.00,0.00,,,,,,,,
56535116,20220CJ,05,22,MD,NISS,S Monroe St SB @ Washington Bl,030,Red Light Violation,75.00,07/22/2020 04:55:00 PM,75.00,,75.00,0.00,,,,,,,,
56537039,8DP0027,03,21,MD,TOYT,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 04:46:00 PM,75.00,,75.00,0.00,,,,,,,,
56537013,8DS8333,03,21,MD,TOYT,S Monroe St SB @ Washington Bl,030,Red Light Violation,75.00,07/22/2020 04:45:00 PM,75.00,,75.00,0.00,,,,,,,,
56535694,4EE3450,03,22,MD,TOYT,N Eutaw St NB @ W Saratoga St,030,Red Light Violation,75.00,07/22/2020 04:43:00 PM,75.00,,75.00,0.00,,,,,,,,
56536957,8DK4859,09,20,MD,FORD,N President St NB @ E Fayette,030,Red Light Violation,75.00,07/22/2020 04:42:00 PM,75.00,,75.00,0.00,,,,,,,,
56534911,4DH0607,05,21,MD,CHEV,Pulaski Hwy EB @ Moravia Park,030,Red Light Violation,75.00,07/22/2020 04:39:00 PM,75.00,,75.00,0.00,,,,,,,,
56536890,4DZ5918,12,21,MD,NISS,N Eutaw St NB @ W Saratoga St,030,Red Light Violation,75.00,07/22/2020 04:36:00 PM,75.00,,75.00,0.00,,,,,,,,
56536866,2DW5144,06,21,MD,FORD,S MLK Jr Blvd NB @ W Pratt St,030,Red Light Violation,75.00,07/22/2020 04:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56536874,55801CJ,06,21,MD,HOND,Loch Raven Blvd SB @ E Belvede,030,Red Light Violation,75.00,07/22/2020 04:33:00 PM,75.00,,75.00,0.00,,,,,,,,
56535314,56556CF,03,22,MD,HOND,Russell St NB @ Bush St,030,Red Light Violation,75.00,07/22/2020 04:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56534887,VXC6816,00,0,VA,BMW,Wilkens Ave EB @ Caton Ave,030,Red Light Violation,75.00,07/22/2020 04:32:00 PM,75.00,,75.00,0.00,,,,,,,,
56534861,3CJ9540,05,22,MD,HYUN,N Fulton Ave NB @ W North Ave,030,Red Light Violation,75.00,07/22/2020 04:30:00 PM,75.00,,75.00,0.00,,,,,,,,
56534853,A311913,06,22,MD,CHEV,Reisterstown Rd NB @ W Cold Sp,030,Red Light Violation,75.00,07/22/2020 04:29:00 PM,75.00,,75.00,0.00,,,,,,,,
56534846,3DP9024,01,21,MD,CHEV,Caton Ave NB @ Wilkens Ave,030,Red Light Violation,75.00,07/22/2020 04:28:00 PM,75.00,,75.00,0.00,,,,,,,,
56534820,9EF4124,06,22,MD,SATU,Harford Rd SB @ The Alameda,030,Red Light Violation,75.00,07/22/2020 04:26:00 PM,75.00,,75.00,0.00,,,,,,,,
56535298,UMB4518,00,0,VA,NISS,N Forest Park Ave SB @ Windsor,030,Red Light Violation,75.00,07/22/2020 04:24:00 PM,75.00,,75.00,0.00,,,,,,,,
56534812,9EB8811,12,21,MD,HYUN,Reisterstown Rd SB @ W Norther,030,Red Light Violation,75.00,07/22/2020 04:24:00 PM,75.00,,75.00,0.00,,,,,,,,
56535272,5EA0656,02,21,MD,HOND,N Calvert St NB @ E Baltimore,030,Red Light Violation,75.00,07/22/2020 04:20:00 PM,75.00,,75.00,0.00,,,,,,,,
56534788,2EF9926,06,22,MD,HYUN,Liberty Heights Ave WB @ W Nor,030,Red Light Violation,75.00,07/22/2020 04:20:00 PM,75.00,,75.00,0.00,,,,,,,,
56534762,57545CJ,06,22,MD,INFI,Gwynns Falls Pkwy WB @ Reister,030,Red Light Violation,75.00,07/22/2020 04:20:00 PM,75.00,,75.00,0.00,,,,,,,,
56535231,3DM1228,11,21,MD,GMC,Park Heights Ave SB @ W Belved,030,Red Light Violation,75.00,07/22/2020 04:17:00 PM,75.00,,75.00,0.00,,,,,,,,
56534747,JBY925,12,20,MD,CHEV,E Monument St EB @ N Broadway,030,Red Light Violation,75.00,07/22/2020 04:16:00 PM,75.00,,75.00,0.00,,,,,,,,
34344904,385511T,08,20,MD,MITS,3700 BLK FALLSTAFF RD EB,032,Fixed Speed Camera,40.00,07/22/2020 04:15:00 PM,40.00,,40.00,0.00,,,,,,,,
34344888,LHT6454,05,21,PA,CHEVR,5600 BLK MORAVIA RD SB,032,Fixed Speed Camera,40.00,07/22/2020 04:15:00 PM,40.00,,40.00,0.00,,,,,,,,
34344870,3DM1621,09,20,MD,ACUR,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:15:00 PM,40.00,,40.00,0.00,,,,,,,,
56534721,1CW6588,04,21,MD,BUIC,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/22/2020 04:15:00 PM,75.00,,75.00,0.00,,,,,,,,
34344896,7CJ5591,05,18,MD,HOND,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:15:00 PM,40.00,,40.00,0.00,,,,,,,,
34344847,2DZ3858,08,21,MD,TOYT,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:14:00 PM,40.00,,40.00,0.00,,,,,,,,
34344854,8CV7926,07,19,MD,NISS,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:14:00 PM,40.00,,40.00,0.00,,,,,,,,
34344862,7DF1493,02,20,MD,DODG,6100 BLK HARFORD RD NB,032,Fixed Speed Camera,40.00,07/22/2020 04:14:00 PM,40.00,,40.00,0.00,,,,,,,,
56534689,36339CJ,10,21,MD,MERZ,Eastern Ave WB @ S Patterson P,030,Red Light Violation,75.00,07/22/2020 04:13:00 PM,75.00,,75.00,0.00,,,,,,,,
34344839,257Z32,03,22,MD,BMW,4300 BLK ERDMAN AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 04:13:00 PM,40.00,,40.00,0.00,,,,,,,,
34344813,4ED0695,05,22,MD,JEEP,1000 BLK E PRATT ST EB,032,Fixed Speed Camera,40.00,07/22/2020 04:12:00 PM,40.00,,40.00,0.00,,,,,,,,
34344797,9AT1648,08,21,MD,TOYT,100 BLK KANE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 04:12:00 PM,40.00,,40.00,0.00,,,,,,,,
34344789,2DA6640,08,19,MD,CADI,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 04:12:00 PM,40.00,,40.00,0.00,,,,,,,,
34344821,FMN7662,12,20,NC,CHEVR,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 04:12:00 PM,40.00,,40.00,0.00,,,,,,,,
34344805,7EE8494,06,20,MD,ACUR,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:12:00 PM,40.00,,40.00,0.00,,,,,,,,
56535017,826M487,07,22,MD,TOYT,Pulaski Hwy EB @ N North Point,030,Red Light Violation,75.00,07/22/2020 04:11:00 PM,75.00,,75.00,0.00,,,,,,,,
34344771,198XTW,06,18,WI,BMW,5900 BLK SMITH AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:10:00 PM,40.00,,40.00,0.00,,,,,,,,
34344714,3DT4684,04,21,MD,HOND,2400 BLK BELAIR RD NB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344755,UHF1425,06,21,VA,VW,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344730,2DX4732,09,21,MD,LEXS,5600 BLK MORAVIA RD SB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344722,CKS3918,09,20,GA,Lexus,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344763,2DM2849,10,20,MD,CHEV,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344748,1DW9167,06,21,MD,CHEV,3500 BLK PARKHEIGHTS AV NB,032,Fixed Speed Camera,40.00,07/22/2020 04:09:00 PM,40.00,,40.00,0.00,,,,,,,,
34344698,2DH9029,05,20,MD,DODG,1100 BLK WOODBOURNE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 04:08:00 PM,40.00,,40.00,0.00,,,,,,,,
34344706,6BG0470,12,17,MD,FORD,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 04:08:00 PM,40.00,,40.00,0.00,,,,,,,,
56535686,1DY9085,09,21,MD,LINC,S MLK Jr Blvd NB @ W Pratt St,030,Red Light Violation,75.00,07/22/2020 04:08:00 PM,75.00,,75.00,0.00,,,,,,,,
34344672,BC3316,00,0,MD,FORD,1500 BLK E COLD SPRING LN EB,032,Fixed Speed Camera,40.00,07/22/2020 04:07:00 PM,40.00,,40.00,0.00,,,,,,,,
34344680,7CT6741,02,19,MD,NISS,1300 BLK WEST COLD SPRING LN W,032,Fixed Speed Camera,40.00,07/22/2020 04:07:00 PM,40.00,,40.00,0.00,,,,,,,,
34344664,4EE6041,06,20,MD,NISS,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 04:06:00 PM,40.00,,40.00,0.00,,,,,,,,
34344656,2DX9328,05,21,MD,CHEV,4401 PENNINGTON AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:06:00 PM,40.00,,40.00,0.00,,,,,,,,
34344649,7DS0000,03,21,MD,NISS,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 04:06:00 PM,40.00,,40.00,0.00,,,,,,,,
34344631,USD9737,06,20,VA,HOND,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 04:05:00 PM,40.00,,40.00,0.00,,,,,,,,
34344623,3CT9593,03,21,MD,FORD,220 EAST PATAPSCO AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 04:05:00 PM,40.00,,40.00,0.00,,,,,,,,
34344615,4EA7771,10,21,MD,SCIO,3900 BLK THE ALAMEDA WB,032,Fixed Speed Camera,40.00,07/22/2020 04:04:00 PM,40.00,,40.00,0.00,,,,,,,,
34344599,3EF8263,06,21,MD,HOND,2500 BLK HILTON ST NB,032,Fixed Speed Camera,40.00,07/22/2020 04:04:00 PM,40.00,,40.00,0.00,,,,,,,,
34344607,47863M5,10,20,MD,FORD,100 BLK KANE ST SB,032,Fixed Speed Camera,40.00,07/22/2020 04:04:00 PM,40.00,,40.00,0.00,,,,,,,,
34344565,8BY9341,05,21,MD,BUIC,3400 AUCHENTOROLY TERRACE WB,032,Fixed Speed Camera,40.00,07/22/2020 04:03:00 PM,40.00,,40.00,0.00,,,,,,,,
34344573,6BY4618,04,21,MD,NISS,1000 BLK E PRATT ST EB,032,Fixed Speed Camera,40.00,07/22/2020 04:03:00 PM,40.00,,40.00,0.00,,,,,,,,
34344581,7BH7227,02,19,MD,FORD,2600 BLK DUKELAND STREET NB,032,Fixed Speed Camera,40.00,07/22/2020 04:03:00 PM,40.00,,40.00,0.00,,,,,,,,
34344557,9AB7757,11,17,MD,DODG,4400 BLK LIBERTY HEIGHTS AVE E,032,Fixed Speed Camera,40.00,07/22/2020 04:02:00 PM,40.00,,40.00,0.00,,,,,,,,
34344524,3DY9511,11,21,MD,TOYT,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 04:01:00 PM,40.00,,40.00,0.00,,,,,,,,
34344516,1BB4714,05,19,MD,NISS,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:01:00 PM,40.00,,40.00,0.00,,,,,,,,
34344532,5CR9035,11,20,MD,HOND,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:01:00 PM,40.00,,40.00,0.00,,,,,,,,
34344482,4DY3529,09,21,MD,MERZ,1600 BLK E BELVEDERE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 04:01:00 PM,40.00,,40.00,0.00,,,,,,,,
34344540,2DR3005,03,20,MD,CHRY,3600 BLK PARK HEIGHTS AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 04:01:00 PM,40.00,,40.00,0.00,,,,,,,,
56535181,6EE9885,06,22,MD,FORD,Aliceanna St EB @ S Wolfe St,030,Red Light Violation,75.00,07/22/2020 04:00:00 PM,75.00,,75.00,0.00,,,,,,,,
34344441,2DG2890,03,22,MD,DODG,4400 BLK LIBERTY HEIGHTS AVE E,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344466,7AN9833,02,20,MD,TOYT,4400 BLK EDMONDSON AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344474,5EF2936,07,20,MD,FORD,2400 BLK BELAIR RD SB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344409,87201CH,04,21,MD,ACUR,3100 BLK LIBERTY HEIGHTS AVE E,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344458,6ED9744,05,22,MD,SUBA,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344425,6DS2865,04,19,MD,KIA,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344417,1DR7265,02,21,MD,SUBA,2800 BLK DUKELAND STREET SB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344433,4DS9604,03,21,MD,LEXS,3500 BLK PARKHEIGHTS AV NB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344391,15374HT,06,18,MD,NISS,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 04:00:00 PM,40.00,,40.00,0.00,,,,,,,,
34344375,KYW9188,02,20,PA,BMW,1100 BLK E 33RD ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:59:00 PM,40.00,,40.00,0.00,,,,,,,,
34344367,5CC8734,09,21,MD,MERZ,5000 BLK ROLAND AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:59:00 PM,40.00,,40.00,0.00,,,,,,,,
34344383,7EB6899,12,21,MD,NISS,5100 BLK BALTIMORE NATIONAL PI,032,Fixed Speed Camera,40.00,07/22/2020 03:59:00 PM,40.00,,40.00,0.00,,,,,,,,
34344359,6EA6469,10,21,MD,NISS,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:58:00 PM,40.00,,40.00,0.00,,,,,,,,
34344334,2BX4927,02,21,MD,CHEV,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:58:00 PM,40.00,,40.00,0.00,,,,,,,,
34344342,4DL5007,10,21,MD,HOND,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:58:00 PM,40.00,,40.00,0.00,,,,,,,,
34344326,2CS5481,12,18,MD,FORD,1200 BLK E FORT AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:58:00 PM,40.00,,40.00,0.00,,,,,,,,
34344318,9974Z4,08,21,MD,NISS,2600 BLK ECHODALE AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:58:00 PM,40.00,,40.00,0.00,,,,,,,,
56535124,94V350,08,20,MD,FORD,E North Ave EB @ Harford Ave/R,030,Red Light Violation,75.00,07/22/2020 03:57:00 PM,75.00,,75.00,0.00,,,,,,,,
34344300,2EC7363,12,21,MD,NISS,1100 BLK DRUID HILL AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:57:00 PM,40.00,,40.00,0.00,,,,,,,,
34344284,7CB3424,08,19,MD,NISS,4300 BLK ERDMAN AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:56:00 PM,40.00,,40.00,0.00,,,,,,,,
56535108,5EF5885,06,22,MD,CADI,Erdman Ave EB @ Belair Rd,030,Red Light Violation,75.00,07/22/2020 03:56:00 PM,75.00,,75.00,0.00,,,,,,,,
34344276,1DC1433,11,19,MD,CADI,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:56:00 PM,40.00,,40.00,0.00,,,,,,,,
34344268,3EF8157,05,21,MD,MERZ,5200 BLK FRANKFORD AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:56:00 PM,40.00,,40.00,0.00,,,,,,,,
34344250,3DK9976,09,20,MD,HYUN,4900 BLK FREDERICK AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:55:00 PM,40.00,,40.00,0.00,,,,,,,,
34344235,8DG1742,07,20,MD,NISS,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:54:00 PM,40.00,,40.00,0.00,,,,,,,,
34344227,4BL0100,04,18,MD,LEXS,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:54:00 PM,40.00,,40.00,0.00,,,,,,,,
34344243,5CX5240,04,21,MD,CHEV,5600 BLK MORAVIA RD NB,032,Fixed Speed Camera,40.00,07/22/2020 03:54:00 PM,40.00,,40.00,0.00,,,,,,,,
34344219,RD8P2H,08,20,MO,JEEP,1300 BLK WEST COLD SPRING LN W,032,Fixed Speed Camera,40.00,07/22/2020 03:54:00 PM,40.00,,40.00,0.00,,,,,,,,
34344193,5CW9063,05,22,MD,FORD,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:53:00 PM,40.00,,40.00,0.00,,,,,,,,
34344292,7DR2666,03,21,MD,TOYT,1500 BLK E COLD SPRING LN EB,032,Fixed Speed Camera,40.00,07/22/2020 03:53:00 PM,40.00,,40.00,0.00,,,,,,,,
34344201,3EF7014,07,22,MD,FORD,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:53:00 PM,40.00,,40.00,0.00,,,,,,,,
56535082,4DS3555,03,21,MD,HOND,Pennsylvania Ave NB @ Dolphin,030,Red Light Violation,75.00,07/22/2020 03:52:00 PM,75.00,,75.00,0.00,,,,,,,,
34344185,4EC1051,12,21,MD,HYUN,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:52:00 PM,40.00,,40.00,0.00,,,,,,,,
34344128,1DB7539,10,18,MD,TOYT,4900 BLK FREDERICK AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:51:00 PM,40.00,,40.00,0.00,,,,,,,,
34344144,ZDJ4198,01,22,PA,CHEVR,1200 BLK EAST NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:51:00 PM,40.00,,40.00,0.00,,,,,,,,
34344177,7DK1671,07,20,MD,HOND,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:51:00 PM,40.00,,40.00,0.00,,,,,,,,
34344169,9DJ0494,07,20,MD,KIA,1300 BLK EAST NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:51:00 PM,40.00,,40.00,0.00,,,,,,,,
34344136,4EG9621,07,20,MD,HOND,5100 BLK PERRING PKWY SB,032,Fixed Speed Camera,40.00,07/22/2020 03:51:00 PM,40.00,,40.00,0.00,,,,,,,,
34344110,8DN8947,06,22,MD,HOND,600 BLK W NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:50:00 PM,40.00,,40.00,0.00,,,,,,,,
34344102,1ED7134,03,22,MD,KIA,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:50:00 PM,40.00,,40.00,0.00,,,,,,,,
34344094,2DP3801,04,21,MD,PORS,5100 BLK PERRING PKWY SB,032,Fixed Speed Camera,40.00,07/22/2020 03:50:00 PM,40.00,,40.00,0.00,,,,,,,,
34344086,UKB2872,03,21,VA,FORD,3500 BLK PARKHEIGHTS AV NB,032,Fixed Speed Camera,40.00,07/22/2020 03:49:00 PM,40.00,,40.00,0.00,,,,,,,,
34344078,1DR6923,05,21,MD,HOND,4900 BLK FREDERICK AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:49:00 PM,40.00,,40.00,0.00,,,,,,,,
34344060,3BE4751,08,21,MD,TOYT,2400 BLK BELAIR RD NB,032,Fixed Speed Camera,40.00,07/22/2020 03:49:00 PM,40.00,,40.00,0.00,,,,,,,,
34344151,1DP0081,12,20,MD,JEEP,1200 BLK SOUTH CATON AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:49:00 PM,40.00,,40.00,0.00,,,,,,,,
34344045,3DY3423,08,21,MD,HOND,600 BLK W NORTHERN PKWY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:48:00 PM,40.00,,40.00,0.00,,,,,,,,
34344052,4AG4465,04,18,MD,FORD,4401 PENNINGTON AVE SB,032,Fixed Speed Camera,40.00,07/22/2020 03:48:00 PM,40.00,,40.00,0.00,,,,,,,,
34344029,WMU4808,05,18,VA,FORD,300 BLK KANE ST NB,032,Fixed Speed Camera,40.00,07/22/2020 03:48:00 PM,40.00,,40.00,0.00,,,,,,,,
34344037,4EB4946,12,21,MD,TOYT,3000 BLK LOCH RAVEN BLVD SB,032,Fixed Speed Camera,40.00,07/22/2020 03:48:00 PM,40.00,,40.00,0.00,,,,,,,,
34344011,2DD1898,12,19,MD,LINC,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:47:00 PM,40.00,,40.00,0.00,,,,,,,,
34343989,75400HT,01,22,MD,CHEV,3000 BLK FEDERAL ST W/B,032,Fixed Speed Camera,40.00,07/22/2020 03:47:00 PM,40.00,,40.00,0.00,,,,,,,,
56535132,47300CE,08,20,MD,HOND,Erdman Ave EB @ Belair Rd,030,Red Light Violation,75.00,07/22/2020 03:47:00 PM,75.00,,75.00,0.00,,,,,,,,
34344003,5EF8914,07,20,MD,MAZD,4000 BLK THE ALAMEDA SB,032,Fixed Speed Camera,40.00,07/22/2020 03:47:00 PM,40.00,,40.00,0.00,,,,,,,,
34343997,7DL0205,09,20,MD,JEEP,5100 BLK PERRING PKWY SB,032,Fixed Speed Camera,40.00,07/22/2020 03:47:00 PM,40.00,,40.00,0.00,,,,,,,,
34343971,1EC1593,11,21,MD,FORD,2400 BLK BELAIR RD SB,032,Fixed Speed Camera,40.00,07/22/2020 03:46:00 PM,40.00,,40.00,0.00,,,,,,,,
34343948,374327T,08,20,MD,HOND,220 EAST PATAPSCO AVE EB,032,Fixed Speed Camera,40.00,07/22/2020 03:45:00 PM,40.00,,40.00,0.00,,,,,,,,
34343930,4CL2244,08,20,MD,TOYT,4300 BLK ERDMAN AVE NB,032,Fixed Speed Camera,40.00,07/22/2020 03:45:00 PM,40.00,,40.00,0.00,,,,,,,,
34343963,33416CG,06,21,MD,MINI,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:45:00 PM,40.00,,40.00,0.00,,,,,,,,
34343955,2ED6947,03,22,MD,CHEV,600 BLK W NORTHERN PKWY EB,032,Fixed Speed Camera,40.00,07/22/2020 03:45:00 PM,40.00,,40.00,0.00,,,,,,,,
34343914,Y31HSP,04,21,NJ,HONDA,5100 BLK BALTIMORE NATIONAL PI,032,Fixed Speed Camera,40.00,07/22/2020 03:44:00 PM,40.00,,40.00,0.00,,,,,,,,
34343922,9BL5519,05,18,MD,LEXS,5100 BLK BALTIMORE NATIONAL PI,032,Fixed Speed Camera,40.00,07/22/2020 03:44:00 PM,40.00,,40.00,0.00,,,,,,,,
34343906,6EB5528,02,22,MD,HYUN,2700 BLK GWYNNS FALLS PKY WB,032,Fixed Speed Camera,40.00,07/22/2020 03:44:00 PM,40.00,,40.00,0.00,,,,,,,,
34343898,1DL1947,09,18,MD,ACUR,3000 BLK HILTON ST SB,032,Fixed Speed Camera,40.00,07/22/2020 03:44:00 PM,40.00,,40.00,0.00,,,,,,,,
34343864,2EF4679,04,22,MD,VOLK,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:43:00 PM,40.00,,40.00,0.00,,,,,,,,
34343880,03058CJ,06,22,MD,NISS,6100 BLK O'DONNELL ST WB,032,Fixed Speed Camera,40.00,07/22/2020 03:43:00 PM,40.00,,40.00,0.00,,,,,,,,
34343872,R19FNA,07,20,NJ,AUDI,1500 BLK E COLD SPRING LN WB,032,Fixed Speed Camera,40.00,07/22/2020 03:43:00 PM,40.00,,40.00,0.00,,,,,,,,
56535066,2CC9530,10,21,MD,SUBA,N President St SB @ E Fayette,030,Red Light Violation,75.00,07/22/2020 03:43:00 PM,75.00,,75.00,0.00,,,,,,,,
34343823,7DR4001,03,21,MD,TOYT,2800 BLK DUKELAND STREET SB,032,Fixed Speed Camera,40.00,07/22/2020 03:42:00 PM,40.00,,40.00,0.00,,,,,,,,
